time,flux,moisture,temp,house,treatment,
2020/10/14 20:00,0.42,0.01925,25.045,H1,S4,
2020/10/14 21:00,0.48,0.0185,24.17,H1,S4,
2020/10/14 22:00,0.53,0.0185,23.2875,H1,S4,
2020/10/14 23:00,0.5,0.0185,22.325,H1,S4,
2020/10/15 0:00,0.53,0.0185,21.355,H1,S4,
2020/10/15 1:00,0.44,0.0185,20.8575,H1,S4,
2020/10/15 2:00,0.42,0.0185,20.7975,H1,S4,
2020/10/15 3:00,0.45,0.0185,20.405,H1,S4,
2020/10/15 4:00,NaN,0.0185,19.845,H1,S4,
2020/10/15 5:00,NaN,0.018,19.5775,H1,S4,
2020/10/15 6:00,NaN,0.018,18.9425,H1,S4,
2020/10/15 7:00,NaN,0.01825,19.65,H1,S4,
2020/10/15 8:00,0.38,0.0185,22.4025,H1,S4,
2020/10/15 9:00,0.37,0.0195,26.5275,H1,S4,
2020/10/15 10:00,0.39,0.0205,32.475,H1,S4,
2020/10/15 11:00,0.39,0.02125,37.1725,H1,S4,
2020/10/15 12:00,0.39,0.0215,38.02,H1,S4,
2020/10/15 13:00,0.43,0.0215,39.285,H1,S4,
2020/10/15 14:00,0.45,0.022,42.1275,H1,S4,
2020/10/15 15:00,0.45,0.022,41.44,H1,S4,
2020/10/15 16:00,0.43,0.021,37.8675,H1,S4,
2020/10/15 17:00,0.43,0.021,35.05,H1,S4,
2020/10/15 18:00,0.46,0.02,29.44,H1,S4,
2020/10/15 19:00,0.41,0.01925,25.325,H1,S4,
2020/10/15 20:00,0.41,0.0185,23.625,H1,S4,
2020/10/15 21:00,0.46,0.0185,22.6025,H1,S4,
2020/10/15 22:00,0.39,0.0185,21.9525,H1,S4,
2020/10/15 23:00,0.39,0.0185,21.48,H1,S4,
2020/10/16 0:00,0.44,0.01825,21.02,H1,S4,
2020/10/16 1:00,0.42,0.018,20.4475,H1,S4,
2020/10/16 2:00,NaN,0.018,19.9525,H1,S4,
2020/10/16 3:00,NaN,0.0175,18.8975,H1,S4,
2020/10/16 4:00,NaN,0.0175,18.0075,H1,S4,
2020/10/16 5:00,NaN,0.0175,17.435,H1,S4,
2020/10/16 6:00,NaN,0.0175,16.98,H1,S4,
2020/10/16 7:00,NaN,0.0175,18.0125,H1,S4,
2020/10/16 8:00,0.39,0.01825,21.8575,H1,S4,
2020/10/16 9:00,0.38,0.019,26.795,H1,S4,
2020/10/16 10:00,0.32,0.02,32.5825,H1,S4,
2020/10/16 11:00,0.34,0.021,38.025,H1,S4,
2020/10/16 12:00,0.42,0.0215,40.975,H1,S4,
2020/10/16 13:00,0.41,0.02225,43.315,H1,S4,
2020/10/16 14:00,0.45,0.0225,44.685,H1,S4,
2020/10/16 15:00,0.41,0.022,43.28,H1,S4,
2020/10/16 16:00,0.5,0.021,40.015,H1,S4,
2020/10/16 17:00,0.45,0.02075,37.855,H1,S4,
2020/10/16 18:00,0.47,0.02,31.785,H1,S4,
2020/10/16 19:00,0.39,0.0195,28.555,H1,S4,
2020/10/16 20:00,0.4,0.01875,25.9675,H1,S4,
2020/10/16 21:00,0.44,0.0185,24.2375,H1,S4,
2020/10/16 22:00,0.4,0.0185,22.9925,H1,S4,
2020/10/16 23:00,0.39,0.01825,21.955,H1,S4,
2020/10/17 0:00,0.39,0.018,21.3625,H1,S4,
2020/10/17 1:00,0.42,0.018,20.7725,H1,S4,
2020/10/17 2:00,0.36,0.0175,19.9775,H1,S4,
2020/10/17 3:00,0.43,0.0175,19.6725,H1,S4,
2020/10/17 4:00,0.38,0.0175,19.2175,H1,S4,
2020/10/17 5:00,NaN,0.0175,18.8475,H1,S4,
2020/10/17 6:00,NaN,0.0175,18.445,H1,S4,
2020/10/17 7:00,NaN,0.0175,18.8125,H1,S4,
2020/10/17 8:00,0.33,0.01825,22.5175,H1,S4,
2020/10/17 9:00,0.37,0.01925,27.3,H1,S4,
2020/10/17 10:00,0.35,0.02,33.045,H1,S4,
2020/10/17 11:00,0.34,0.02075,38.0675,H1,S4,
2020/10/17 12:00,0.45,0.0215,40.33,H1,S4,
2020/10/17 13:00,0.48,0.0215,42.0575,H1,S4,
2020/10/17 14:00,0.48,0.0215,41.9,H1,S4,
2020/10/17 15:00,0.46,0.0215,41.2875,H1,S4,
2020/10/17 16:00,0.44,0.0215,38.3,H1,S4,
2020/10/17 17:00,0.46,0.02075,36.0675,H1,S4,
2020/10/17 18:00,0.44,0.01975,30.55,H1,S4,
2020/10/17 19:00,0.4,0.01925,26.925,H1,S4,
2020/10/17 20:00,0.39,0.0185,25.26,H1,S4,
2020/10/17 21:00,0.37,0.0185,23.9775,H1,S4,
2020/10/17 22:00,0.45,0.01775,21.5725,H1,S4,
2020/10/17 23:00,0.37,0.0175,20.2275,H1,S4,
2020/10/18 0:00,0.37,0.0175,19.0125,H1,S4,
2020/10/18 1:00,0.37,0.0175,19.08,H1,S4,
2020/10/18 2:00,0.42,0.0175,18.7675,H1,S4,
2020/10/18 3:00,0.37,0.0175,18.39,H1,S4,
2020/10/18 4:00,NaN,0.0175,18.125,H1,S4,
2020/10/18 5:00,0.39,0.01725,17.5575,H1,S4,
2020/10/18 6:00,NaN,0.017,17.0725,H1,S4,
2020/10/18 7:00,NaN,0.01725,17.5375,H1,S4,
2020/10/18 8:00,0.32,0.01775,21.125,H1,S4,
2020/10/18 9:00,0.36,0.0185,26.155,H1,S4,
2020/10/18 10:00,0.31,0.0195,31.665,H1,S4,
2020/10/18 11:00,0.33,0.0205,36.77,H1,S4,
2020/10/18 12:00,0.34,0.021,39.52,H1,S4,
2020/10/18 13:00,0.35,0.0215,41.1125,H1,S4,
2020/10/18 14:00,0.36,0.0215,41.9475,H1,S4,
2020/10/18 15:00,0.34,0.0215,40.51,H1,S4,
2020/10/18 16:00,0.34,0.0205,36.9,H1,S4,
2020/10/18 17:00,0.35,0.02025,34.7125,H1,S4,
2020/10/18 18:00,0.38,0.019,28.4975,H1,S4,
2020/10/18 19:00,0.38,0.0185,24.4575,H1,S4,
2020/10/18 20:00,0.37,0.01775,22.42,H1,S4,
2020/10/18 21:00,0.35,0.01775,21.365,H1,S4,
2020/10/18 22:00,0.4,0.0175,20.885,H1,S4,
2020/10/18 23:00,0.37,0.0175,20.21,H1,S4,
2020/10/19 0:00,0.35,0.0175,19.9325,H1,S4,
2020/10/19 1:00,0.37,0.0175,19.565,H1,S4,
2020/10/19 2:00,0.35,0.01725,18.73,H1,S4,
2020/10/19 3:00,0.44,0.017,18.1975,H1,S4,
2020/10/19 4:00,NaN,0.017,17.775,H1,S4,
2020/10/19 5:00,NaN,0.017,17.065,H1,S4,
2020/10/19 6:00,NaN,0.01675,16.7475,H1,S4,
2020/10/19 7:00,NaN,0.017,17.1025,H1,S4,
2020/10/19 8:00,0.33,0.0175,20.7675,H1,S4,
2020/10/19 9:00,0.31,0.0185,25.85,H1,S4,
2020/10/19 10:00,0.3,0.01925,31.58,H1,S4,
2020/10/19 11:00,0.3,0.0205,36.8925,H1,S4,
2020/10/19 12:00,0.35,0.021,39.9925,H1,S4,
2020/10/19 13:00,0.35,0.0215,41.615,H1,S4,
2020/10/19 14:00,0.38,0.0215,41.9275,H1,S4,
2020/10/19 15:00,0.41,0.021,40.5225,H1,S4,
2020/10/19 16:00,0.37,0.0205,37.3375,H1,S4,
2020/10/19 17:00,0.38,0.02,34.5675,H1,S4,
2020/10/19 18:00,0.47,0.019,28.4725,H1,S4,
2020/10/19 19:00,0.4,0.01825,24.625,H1,S4,
2020/10/19 20:00,0.42,0.018,22.7475,H1,S4,
2020/10/19 21:00,0.37,0.0175,21.735,H1,S4,
2020/10/19 22:00,0.35,0.0175,21.26,H1,S4,
2020/10/19 23:00,0.39,0.0175,20.565,H1,S4,
2020/10/20 0:00,0.32,0.0175,19.5575,H1,S4,
2020/10/20 1:00,0.34,0.01725,19.12,H1,S4,
2020/10/20 2:00,0.33,0.017,18.8525,H1,S4,
2020/10/20 3:00,0.32,0.017,18.6175,H1,S4,
2020/10/20 4:00,NaN,0.017,17.775,H1,S4,
2020/10/20 5:00,NaN,0.01675,17.1875,H1,S4,
2020/10/20 6:00,NaN,0.0165,16.0875,H1,S4,
2020/10/20 7:00,NaN,0.0165,16.2,H1,S4,
2020/10/20 8:00,0.3,0.01725,20.0625,H1,S4,
2020/10/20 9:00,0.37,0.018,24.8725,H1,S4,
2020/10/20 10:00,0.32,0.01925,30.9475,H1,S4,
2020/10/20 11:00,0.32,0.02,36.3975,H1,S4,
2020/10/20 12:00,0.35,0.0205,39.2525,H1,S4,
2020/10/20 13:00,0.31,0.0205,40.8425,H1,S4,
2020/10/20 14:00,0.36,0.021,41.255,H1,S4,
2020/10/20 15:00,0.36,0.02075,39.61,H1,S4,
2020/10/20 16:00,0.33,0.0205,36.46,H1,S4,
2020/10/20 17:00,0.36,0.02,34.3275,H1,S4,
2020/10/20 18:00,0.45,0.019,27.8175,H1,S4,
2020/10/20 19:00,0.4,0.01825,23.8975,H1,S4,
2020/10/20 20:00,0.45,0.0175,22.2675,H1,S4,
2020/10/20 21:00,0.33,0.0175,21.275,H1,S4,
2020/10/20 22:00,0.3,0.0175,20.2525,H1,S4,
2020/10/20 23:00,0.45,0.0175,19.72,H1,S4,
2020/10/21 0:00,0.36,0.0175,19.555,H1,S4,
2020/10/21 1:00,0.39,0.01675,17.9925,H1,S4,
2020/10/21 2:00,0.37,0.0165,17.73,H1,S4,
2020/10/21 3:00,0.42,0.0165,17.235,H1,S4,
2020/10/21 4:00,NaN,0.0165,17.235,H1,S4,
2020/10/21 5:00,NaN,0.0165,17.5625,H1,S4,
2020/10/21 6:00,NaN,0.0165,16.805,H1,S4,
2020/10/21 7:00,NaN,0.0165,16.835,H1,S4,
2020/10/21 8:00,0.32,0.01725,20.62,H1,S4,
2020/10/21 9:00,0.29,0.01825,25.7925,H1,S4,
2020/10/21 10:00,0.28,0.01925,31.4775,H1,S4,
2020/10/21 11:00,0.33,0.02,37.04,H1,S4,
2020/10/21 12:00,0.4,0.0205,38.4125,H1,S4,
2020/10/21 13:00,0.46,0.0205,39.0975,H1,S4,
2020/10/21 14:00,0.47,0.02075,40.4125,H1,S4,
2020/10/21 15:00,0.44,0.0205,38.285,H1,S4,
2020/10/21 16:00,0.38,0.0205,35.76,H1,S4,
2020/10/21 17:00,0.39,0.02,33.965,H1,S4,
2020/10/21 18:00,0.39,0.019,28.82,H1,S4,
2020/10/21 19:00,0.39,0.0185,25.86,H1,S4,
2020/10/21 20:00,0.37,0.0185,24.8,H1,S4,
2020/10/21 21:00,0.37,0.01775,23.3225,H1,S4,
2020/10/21 22:00,0.45,0.0175,22.2725,H1,S4,
2020/10/21 23:00,0.36,0.0175,20.16,H1,S4,
2020/7/2 14:00,NaN,0.019,44.9925,H1,S4,
2020/7/2 15:00,0.59,0.019,43.9125,H1,S4,
2020/7/2 16:00,NaN,0.01725,32.49,H1,S4,
2020/7/2 17:00,NaN,0.01625,26.725,H1,S4,
2020/7/2 18:00,NaN,0.0165,27.125,H1,S4,
2020/7/2 19:00,NaN,0.016,25.7225,H1,S4,
2020/7/2 20:00,NaN,0.016,24.61,H1,S4,
2020/7/2 21:00,NaN,0.0155,24.01,H1,S4,
2020/7/2 22:00,NaN,0.0155,23.4875,H1,S4,
2020/7/2 23:00,NaN,0.0155,23.1825,H1,S4,
2020/7/3 0:00,NaN,0.0155,22.6625,H1,S4,
2020/7/3 1:00,NaN,0.0155,22.49,H1,S4,
2020/7/3 2:00,NaN,0.0155,22.1825,H1,S4,
2020/7/3 3:00,NaN,0.0155,21.745,H1,S4,
2020/7/3 4:00,NaN,0.0155,21.4225,H1,S4,
2020/7/3 5:00,NaN,0.0155,21.055,H1,S4,
2020/7/3 6:00,NaN,0.0155,21.985,H1,S4,
2020/7/3 7:00,NaN,0.01625,26.5825,H1,S4,
2020/7/3 8:00,NaN,0.017,30.7175,H1,S4,
2020/7/3 9:00,NaN,0.01775,34.385,H1,S4,
2020/7/3 10:00,0.49,0.0185,37.9925,H1,S4,
2020/7/3 11:00,0.49,0.01925,41.915,H1,S4,
2020/7/3 12:00,0.53,0.02,44.6475,H1,S4,
2020/7/3 13:00,0.51,0.02,47.87,H1,S4,
2020/7/3 14:00,0.53,0.0205,49.48,H1,S4,
2020/7/3 15:00,0.51,0.0205,49.415,H1,S4,
2020/7/3 16:00,0.51,0.02,47.985,H1,S4,
2020/7/3 17:00,0.56,0.01975,45.525,H1,S4,
2020/7/3 18:00,0.56,0.01875,41.9725,H1,S4,
2020/7/3 19:00,0.48,0.01775,36.8025,H1,S4,
2020/7/3 20:00,NaN,0.01725,33.58,H1,S4,
2020/7/3 21:00,NaN,0.017,30.91,H1,S4,
2020/7/3 22:00,NaN,0.0165,29.2125,H1,S4,
2020/7/3 23:00,NaN,0.0165,28.12,H1,S4,
2020/7/4 0:00,NaN,0.016,27.275,H1,S4,
2020/7/4 1:00,NaN,0.016,26.6675,H1,S4,
2020/7/4 2:00,NaN,0.016,26.0175,H1,S4,
2020/7/4 3:00,NaN,0.016,25.2925,H1,S4,
2020/7/4 4:00,NaN,0.016,24.7225,H1,S4,
2020/7/4 5:00,NaN,0.016,24.26,H1,S4,
2020/7/4 6:00,NaN,0.016,25.045,H1,S4,
2020/7/4 7:00,NaN,0.01675,29.6575,H1,S4,
2020/7/4 8:00,NaN,0.01725,34.14,H1,S4,
2020/7/4 9:00,NaN,0.01825,37.3875,H1,S4,
2020/7/4 10:00,0.47,0.01875,41.2825,H1,S4,
2020/7/4 11:00,0.52,0.01975,45.2775,H1,S4,
2020/7/4 12:00,0.54,0.02,47.785,H1,S4,
2020/7/4 13:00,0.54,0.02,49.865,H1,S4,
2020/7/4 14:00,0.62,0.02,50.6,H1,S4,
2020/7/4 15:00,0.56,0.02,50.57,H1,S4,
2020/7/4 16:00,0.56,0.02,49.355,H1,S4,
2020/7/4 17:00,0.56,0.01975,46.925,H1,S4,
2020/7/4 18:00,0.6,0.01875,42.68,H1,S4,
2020/7/4 19:00,NaN,0.0175,36.515,H1,S4,
2020/7/4 20:00,NaN,0.017,33.9175,H1,S4,
2020/7/4 21:00,NaN,0.0165,31.805,H1,S4,
2020/7/4 22:00,NaN,0.0165,30.5,H1,S4,
2020/7/4 23:00,NaN,0.01625,29.19,H1,S4,
2020/7/5 0:00,NaN,0.016,28.5875,H1,S4,
2020/7/5 1:00,NaN,0.016,27.4875,H1,S4,
2020/7/5 2:00,NaN,0.016,26.67,H1,S4,
2020/7/5 3:00,NaN,0.01575,25.93,H1,S4,
2020/7/5 4:00,NaN,0.0155,25.3125,H1,S4,
2020/7/5 5:00,NaN,0.0155,24.6825,H1,S4,
2020/7/5 6:00,NaN,0.0155,25.2175,H1,S4,
2020/7/5 7:00,NaN,0.0165,29.67,H1,S4,
2020/7/5 8:00,NaN,0.01725,34.46,H1,S4,
2020/7/5 9:00,NaN,0.018,37.8425,H1,S4,
2020/7/5 10:00,0.49,0.01875,41.8725,H1,S4,
2020/7/5 11:00,0.5,0.0195,45.77,H1,S4,
2020/7/5 12:00,0.59,0.02,47.895,H1,S4,
2020/7/5 13:00,0.62,0.02,50.37,H1,S4,
2020/7/5 14:00,0.56,0.02,51.54,H1,S4,
2020/7/5 15:00,0.5,0.02,50.8275,H1,S4,
2020/7/5 16:00,0.52,0.02,49.955,H1,S4,
2020/7/5 17:00,0.55,0.0195,46.6925,H1,S4,
2020/7/5 18:00,NaN,0.01825,40.525,H1,S4,
2020/7/5 19:00,NaN,0.01775,38.8275,H1,S4,
2020/7/5 20:00,NaN,0.017,36.0825,H1,S4,
2020/7/5 21:00,NaN,0.0165,33.06,H1,S4,
2020/7/5 22:00,NaN,0.0165,31.0975,H1,S4,
2020/7/5 23:00,NaN,0.016,29.9925,H1,S4,
2020/7/6 0:00,NaN,0.016,28.83,H1,S4,
2020/7/6 1:00,NaN,0.01575,28.14,H1,S4,
2020/7/6 2:00,NaN,0.0155,26.915,H1,S4,
2020/7/6 3:00,NaN,0.0155,25.84,H1,S4,
2020/7/6 4:00,NaN,0.0155,25.83,H1,S4,
2020/7/6 5:00,NaN,0.0155,25.9775,H1,S4,
2020/7/6 6:00,NaN,0.0155,27.045,H1,S4,
2020/7/6 7:00,NaN,0.01625,30.4625,H1,S4,
2020/7/6 8:00,NaN,0.01675,34.81,H1,S4,
2020/7/6 9:00,NaN,0.0175,38.36,H1,S4,
2020/7/6 10:00,0.52,0.0185,42.4825,H1,S4,
2020/7/6 11:00,0.58,0.019,46.2275,H1,S4,
2020/7/6 12:00,0.56,0.01975,48.48,H1,S4,
2020/7/6 13:00,0.5,0.02,50.7275,H1,S4,
2020/7/6 14:00,0.59,0.02,52.405,H1,S4,
2020/7/6 15:00,0.54,0.02,53.015,H1,S4,
2020/7/6 16:00,0.54,0.02,52.0025,H1,S4,
2020/7/6 17:00,0.55,0.01925,48.7475,H1,S4,
2020/7/6 18:00,0.53,0.0185,44.485,H1,S4,
2020/7/6 19:00,NaN,0.0175,39.4775,H1,S4,
2020/7/6 20:00,NaN,0.01675,35.645,H1,S4,
2020/7/6 21:00,NaN,0.01625,32.3675,H1,S4,
2020/7/6 22:00,NaN,0.01575,30.5525,H1,S4,
2020/7/6 23:00,NaN,0.0155,29.665,H1,S4,
2020/7/7 0:00,NaN,0.0155,29.6475,H1,S4,
2020/7/7 1:00,NaN,0.0155,29.905,H1,S4,
2020/7/7 2:00,NaN,0.0155,29.2275,H1,S4,
2020/7/7 3:00,NaN,0.0155,28.04,H1,S4,
2020/7/7 4:00,NaN,0.01475,26.02,H1,S4,
2020/7/7 5:00,NaN,0.015,24.9625,H1,S4,
2020/7/7 6:00,NaN,0.015,25.2225,H1,S4,
2020/7/7 7:00,NaN,0.01575,29.9,H1,S4,
2020/7/7 8:00,NaN,0.0165,34.9925,H1,S4,
2020/7/7 9:00,NaN,0.0175,38.3725,H1,S4,
2020/7/7 10:00,0.55,0.018,42.2125,H1,S4,
2020/7/7 11:00,0.48,0.01875,46.1525,H1,S4,
2020/7/7 12:00,0.64,0.0195,49.1525,H1,S4,
2020/7/7 13:00,0.54,0.01975,51.135,H1,S4,
2020/7/7 14:00,0.53,0.02,52.44,H1,S4,
2020/7/7 15:00,0.56,0.02,52.4875,H1,S4,
2020/7/7 16:00,0.6,0.01975,51.6125,H1,S4,
2020/7/7 17:00,0.56,0.019,48.5425,H1,S4,
2020/7/7 18:00,NaN,0.01825,44.465,H1,S4,
2020/7/7 19:00,NaN,0.01725,39.4675,H1,S4,
2020/7/7 20:00,NaN,0.0165,35.675,H1,S4,
2020/7/7 21:00,NaN,0.0165,33.1875,H1,S4,
2020/7/7 22:00,NaN,0.016,32.4025,H1,S4,
2020/7/7 23:00,NaN,0.016,32.2075,H1,S4,
2020/7/8 0:00,NaN,0.016,31.3825,H1,S4,
2020/7/8 1:00,NaN,0.0155,30.645,H1,S4,
2020/7/8 2:00,NaN,0.0155,30.3775,H1,S4,
2020/7/8 3:00,NaN,0.0155,30.15,H1,S4,
2020/7/8 4:00,NaN,0.0155,29.4225,H1,S4,
2020/7/8 5:00,NaN,0.0155,28.315,H1,S4,
2020/7/8 6:00,NaN,0.0155,27.64,H1,S4,
2020/7/8 7:00,NaN,0.016,31.325,H1,S4,
2020/7/8 8:00,NaN,0.017,35.9,H1,S4,
2020/7/8 9:00,NaN,0.0175,38.7725,H1,S4,
2020/7/8 10:00,NaN,0.01825,42.3975,H1,S4,
2020/7/8 11:00,NaN,0.01875,46.36,H1,S4,
2020/7/8 12:00,NaN,0.0195,49.3125,H1,S4,
2020/7/8 13:00,NaN,0.02,51.8025,H1,S4,
2020/7/8 14:00,NaN,0.0195,50.38,H1,S4,
2020/7/8 15:00,0.6,0.01975,50.51,H1,S4,
2020/7/8 16:00,NaN,0.01925,47.6875,H1,S4,
2020/7/8 17:00,NaN,0.01825,42.255,H1,S4,
2020/7/8 18:00,NaN,0.0175,40.345,H1,S4,
2020/7/8 19:00,NaN,0.01725,38.22,H1,S4,
2020/7/8 20:00,NaN,0.01725,36.6325,H1,S4,
2020/7/8 21:00,NaN,0.0165,34.905,H1,S4,
2020/7/8 22:00,NaN,0.0165,32.9075,H1,S4,
2020/7/8 23:00,NaN,0.01625,31.89,H1,S4,
2020/7/9 0:00,NaN,0.016,30.7675,H1,S4,
2020/7/9 1:00,NaN,0.016,29.41,H1,S4,
2020/7/9 2:00,NaN,0.01575,28.9025,H1,S4,
2020/7/9 3:00,NaN,0.01575,28.6275,H1,S4,
2020/7/9 4:00,NaN,0.0155,27.01,H1,S4,
2020/7/9 5:00,NaN,0.0155,26.485,H1,S4,
2020/7/9 6:00,NaN,0.0155,27.2875,H1,S4,
2020/7/9 7:00,NaN,0.016,31.27,H1,S4,
2020/7/9 8:00,NaN,0.01675,33.735,H1,S4,
2020/7/9 9:00,NaN,0.01725,37.5625,H1,S4,
2020/7/9 10:00,NaN,0.01775,39.94,H1,S4,
2020/7/9 11:00,0.52,0.01875,43.3825,H1,S4,
2020/7/9 12:00,NaN,0.01925,48.18,H1,S4,
2020/7/9 13:00,0.57,0.02,50.785,H1,S4,
2020/7/9 14:00,NaN,0.02,52.19,H1,S4,
2020/7/9 15:00,0.72,0.02,51.03,H1,S4,
2020/7/9 16:00,NaN,0.01925,48.67,H1,S4,
2020/7/9 17:00,NaN,0.0185,43.955,H1,S4,
2020/7/9 18:00,NaN,0.017,35.0625,H1,S4,
2020/7/9 19:00,NaN,0.0165,33.2575,H1,S4,
2020/7/9 20:00,NaN,0.0165,32.495,H1,S4,
2020/7/9 21:00,NaN,0.0165,32.3475,H1,S4,
2020/7/9 22:00,NaN,0.01625,31.04,H1,S4,
2020/7/9 23:00,NaN,0.016,30.2025,H1,S4,
2020/7/10 0:00,NaN,0.016,29.935,H1,S4,
2020/7/10 1:00,NaN,0.016,30.0875,H1,S4,
2020/7/10 2:00,NaN,0.016,29.3625,H1,S4,
2020/7/10 3:00,NaN,0.016,28.3725,H1,S4,
2020/7/10 4:00,NaN,0.016,27.5275,H1,S4,
2020/7/10 5:00,NaN,0.016,27.3175,H1,S4,
2020/7/10 6:00,NaN,0.016,27.4075,H1,S4,
2020/7/10 7:00,NaN,0.01625,29.295,H1,S4,
2020/7/10 8:00,NaN,0.01675,33.8875,H1,S4,
2020/7/10 9:00,NaN,0.0175,37.3475,H1,S4,
2020/7/10 10:00,NaN,0.01875,42.5775,H1,S4,
2020/7/10 11:00,NaN,0.01875,44.0925,H1,S4,
2020/7/10 12:00,NaN,0.019,45.9375,H1,S4,
2020/7/10 13:00,NaN,0.0195,48.205,H1,S4,
2020/7/10 14:00,NaN,0.02,50.595,H1,S4,
2020/7/10 15:00,NaN,0.02,50.99,H1,S4,
2020/7/10 16:00,NaN,0.02,50.2675,H1,S4,
2020/7/10 17:00,NaN,0.01925,48.08,H1,S4,
2020/7/10 18:00,NaN,0.0185,44.3425,H1,S4,
2020/7/10 19:00,NaN,0.01775,40.1325,H1,S4,
2020/7/10 20:00,NaN,0.01725,37.7475,H1,S4,
2020/7/10 21:00,NaN,0.017,36.1325,H1,S4,
2020/7/10 22:00,NaN,0.01675,34.88,H1,S4,
2020/7/10 23:00,NaN,0.0165,34.175,H1,S4,
2020/7/11 0:00,NaN,0.01625,30.46,H1,S4,
2020/7/11 1:00,NaN,0.016,29.1,H1,S4,
2020/7/11 2:00,NaN,0.016,28.8675,H1,S4,
2020/7/11 3:00,NaN,0.016,28.3325,H1,S4,
2020/7/11 4:00,NaN,0.01575,27.84,H1,S4,
2020/7/11 5:00,NaN,0.0155,27.2525,H1,S4,
2020/7/11 6:00,NaN,0.01575,27.6125,H1,S4,
2020/7/11 7:00,NaN,0.0165,30.6525,H1,S4,
2020/7/11 8:00,NaN,0.01675,34.6125,H1,S4,
2020/7/11 9:00,NaN,0.0175,37.885,H1,S4,
2020/7/11 10:00,NaN,0.0185,41.53,H1,S4,
2020/7/11 11:00,NaN,0.01875,43.945,H1,S4,
2020/7/11 12:00,NaN,0.01975,48.7675,H1,S4,
2020/7/11 13:00,NaN,0.02,51.345,H1,S4,
2020/7/11 14:00,NaN,0.02,52.0075,H1,S4,
2020/7/11 15:00,NaN,0.02,51.8125,H1,S4,
2020/7/11 16:00,NaN,0.02,50.9725,H1,S4,
2020/7/11 17:00,NaN,0.0195,49.11,H1,S4,
2020/7/11 18:00,NaN,0.01875,46.195,H1,S4,
2020/7/11 19:00,NaN,0.01825,42.67,H1,S4,
2020/7/11 20:00,NaN,0.01725,37.6725,H1,S4,
2020/7/11 21:00,NaN,0.017,34.9925,H1,S4,
2020/7/11 22:00,NaN,0.0165,33.2625,H1,S4,
2020/7/11 23:00,NaN,0.0165,32.9775,H1,S4,
2020/7/12 0:00,NaN,0.01625,31.84,H1,S4,
2020/7/12 1:00,NaN,0.016,30.3875,H1,S4,
2020/7/12 2:00,NaN,0.01575,29.08,H1,S4,
2020/7/12 3:00,NaN,0.0155,28.1,H1,S4,
2020/7/12 4:00,NaN,0.0155,27.2325,H1,S4,
2020/7/12 5:00,NaN,0.0155,26.53,H1,S4,
2020/7/12 6:00,NaN,0.0155,27.1875,H1,S4,
2020/7/12 7:00,NaN,0.0165,32.06,H1,S4,
2020/7/12 8:00,NaN,0.01725,36.68,H1,S4,
2020/7/12 9:00,NaN,0.0175,40.06,H1,S4,
2020/7/12 10:00,NaN,0.0185,44.06,H1,S4,
2020/7/12 11:00,NaN,0.01925,48.0325,H1,S4,
2020/7/12 12:00,NaN,0.0195,50.2775,H1,S4,
2020/7/12 13:00,NaN,0.01975,50.7875,H1,S4,
2020/7/12 14:00,NaN,0.019,46.085,H1,S4,
2020/7/12 15:00,NaN,0.0175,38.2625,H1,S4,
2020/7/12 16:00,NaN,0.0175,40.07,H1,S4,
2020/7/12 17:00,NaN,0.01775,41.4625,H1,S4,
2020/7/12 18:00,NaN,0.0175,39.4425,H1,S4,
2020/7/12 19:00,NaN,0.01725,36.515,H1,S4,
2020/7/12 20:00,NaN,0.0165,33.9025,H1,S4,
2020/7/12 21:00,NaN,0.0165,33.52,H1,S4,
2020/7/12 22:00,NaN,0.01625,31.98,H1,S4,
2020/7/12 23:00,NaN,0.0165,31.8575,H1,S4,
2020/7/13 0:00,NaN,0.0165,32.4925,H1,S4,
2020/7/13 1:00,NaN,0.016,31.335,H1,S4,
2020/7/13 2:00,NaN,0.016,30.95,H1,S4,
2020/7/13 3:00,NaN,0.016,31.0325,H1,S4,
2020/7/13 4:00,NaN,0.016,31.0725,H1,S4,
2020/7/13 5:00,NaN,0.016,29.9175,H1,S4,
2020/7/13 6:00,NaN,0.016,30.4125,H1,S4,
2020/7/13 7:00,NaN,0.0165,32.2475,H1,S4,
2020/7/13 8:00,NaN,0.0165,34.365,H1,S4,
2020/7/13 9:00,NaN,0.0175,38.355,H1,S4,
2020/7/13 10:00,NaN,0.0175,40.485,H1,S4,
2020/7/13 11:00,0.55,0.0185,43.1725,H1,S4,
2020/7/13 12:00,0.32,0.01875,44.93,H1,S4,
2020/7/13 13:00,NaN,0.01925,47.68,H1,S4,
2020/7/13 14:00,0.42,0.01875,47.5,H1,S4,
2020/7/13 15:00,0.43,0.0195,50.3975,H1,S4,
2020/7/13 16:00,NaN,0.0195,49.56,H1,S4,
2020/7/13 17:00,NaN,0.01875,46.0175,H1,S4,
2020/7/13 18:00,NaN,0.0185,43.4325,H1,S4,
2020/7/13 19:00,NaN,0.0175,39.0425,H1,S4,
2020/7/13 20:00,0.66,0.01675,36.15,H1,S4,
2020/7/13 21:00,NaN,0.0165,34.7575,H1,S4,
2020/7/13 22:00,NaN,0.0165,34.0075,H1,S4,
2020/7/13 23:00,NaN,0.0165,32.6175,H1,S4,
2020/7/14 0:00,0.54,0.0165,31.6425,H1,S4,
